,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,symbol,sector,label
0,0.5696467796237557,0.32246750908677985,-0.06766599091275569,-0.1798049609058882,-0.03426552832336669,-0.048667157316001824,-0.05998975189931406,MMM,Industrials,0
1,-3.1691681239225065,-0.3668607942772358,0.9347746201398685,-0.06752430363325956,-0.034832804712539876,0.0764812008110782,0.0576282286307692,AOS,Industrials,1
2,3.709389527712091,0.18340391580908894,-0.6024572481359334,1.5380042100102038,-0.05138048116182342,-0.08089617478211153,0.116454771395574,AYI,Industrials,2
3,0.8094654249771244,-0.368677287417251,-0.11879670118944513,0.5519290370851374,0.0056208804177547795,0.005692491140624415,-0.07229052851015859,ALK,Industrials,0
4,2.391548267342503,-0.3727952913880674,-1.1554516410766038,-0.20510747857426828,0.04988542919347373,-0.15008288737069864,0.0776883889587368,ALLE,Industrials,2
5,0.005840535565650098,-0.4996494329613443,0.008718950095503504,0.42549999644144615,0.029068956276104008,-0.014386206799935948,-0.06967064380445544,AAL,Industrials,0
6,1.0011447249798273,-0.42096669353238664,-0.5679467054212156,-0.15469775499103483,-0.016728124325710234,-0.015331393563011005,0.03134164671643102,AME,Industrials,0
7,3.0849000905592647,-0.7523634565293854,-0.25501854331965873,1.4705474471323854,-0.19487382992876084,-0.08545552434105473,-0.049582725675113924,ARNC,Industrials,2
8,1.8206955797568005,-0.28639166145595135,-0.801998474703492,-0.06302717308433355,0.007031882740594084,0.07629189182989464,0.04297537390927968,CHRW,Industrials,2
9,0.9411898182556735,0.08376297242315411,-0.08195351167350572,0.26367262481255443,0.05519194839625275,-0.038587969803168184,-0.04872603847760437,CAT,Industrials,0
10,-0.22716789908438617,0.31711357044462274,-0.014299012386775289,0.000840797992587469,-0.1535871958053673,0.058813311587458006,-0.02133803147953033,CTAS,Industrials,0
11,1.837061806637712,-0.4311593069348161,-0.753704278182586,0.062169814616096004,-0.04516474181872248,0.17984643514437845,0.04951614004932261,CSX,Industrials,2
12,0.8550761806581054,0.04630491883712015,-0.2767859832632257,0.10895739004063508,0.041080876474293315,-0.06948510319154301,-0.036021000792679746,CMI,Industrials,0
13,-0.02273576999301254,0.17520609127661557,-0.01221318333759808,0.20473020118185523,0.0878493245193979,-0.0031478682835659154,-0.011668592297522436,DE,Industrials,0
14,1.7859499959051877,-0.5214497875185578,-0.3831853354442544,0.16508735074836803,0.019315432863725578,-0.03314000206851349,-0.027713744094168703,DAL,Industrials,2
15,2.9642507125970345,-0.3895866575028364,-1.2463596421750067,0.14739428086723455,-0.03188185724189583,-0.0002741602068902227,0.0761461777490879,DOV,Industrials,2
16,2.0427859202409056,-0.3999034750683296,-0.8023535667654936,-0.028044735726567432,0.010726513976076952,-0.08348069066580603,-0.001951960485468019,ETN,Industrials,2
17,0.9394116267582042,-0.4256649866072749,-0.314061527786772,-0.03494685551404866,-0.003636829903956868,-0.004469405461692552,-0.029136819656482044,EMR,Industrials,0
18,0.005703771499140699,-0.10317348132348998,-0.1919320655467088,-0.13724166157515172,-0.07689559549184158,0.07674450964978734,0.004319280577015903,EFX,Industrials,0
19,3.2232745483233147,-0.5578065358784947,-1.1427532653117936,-0.35705643506557205,0.0163993320249615,0.04565058046387226,0.07505757907022015,ABT,Health Care,2
20,-0.7483862362317836,-0.19266487504281046,0.4611984609645599,-0.07333888192030993,0.07774944068667446,0.005311778661565766,-0.08206090876966939,ABBV,Health Care,3
21,1.3876899278391297,0.1058690562285066,-1.1829968094054395,-0.5470810235759421,-0.18013595552659548,0.08453830801790782,0.042199360858110116,AET,Health Care,2
22,1.7747545826690452,-0.4787219259125472,-0.8063423993259327,-0.029479363951453307,-0.004543422130465079,-0.07992844188306165,0.05779319154013391,A,Health Care,2
23,0.6856669575942099,0.04715445167494387,-0.14675990230231103,0.3811223446410711,0.044859834719718654,0.06483022018767787,0.006957584412961662,ALXN,Health Care,0
24,1.2993236446486562,1.9887986438889427,-0.13076378209344827,0.592019569901561,0.47380877284708117,0.037924207807859545,0.14020538982973874,ALGN,Health Care,0
25,1.8250170985924004,0.22841660027144894,-0.8273183542827476,-0.15290163796448167,-0.0011333328124001692,-0.001510054103481126,0.03988675734926304,AGN,Health Care,2
26,0.3174212950036801,-0.24790480804217713,-0.20632746197582982,0.06380406001829507,0.03820005524990568,0.030224801653708507,0.004737880153751709,ABC,Health Care,0
27,1.5375065898725966,0.23898710777723847,-0.5389996758946496,-0.28244465115625256,-0.034131231819674424,0.0010877152498624768,-0.021638577479939265,AMGN,Health Care,2
28,2.3733994635537967,0.5243226618873925,-1.1436188865973147,-0.4577023785897069,-0.10860407840799138,0.013666738533079165,0.0405923045606487,ANTM,Health Care,2
29,-0.07100364577305394,-0.429442577849801,-0.05641013173067477,-0.21367383246381372,-0.03870401634725456,0.07387084654720182,0.006239918363780307,BAX,Health Care,0
30,1.3252428637364693,0.430112316525538,-0.8807744573602335,-0.5566680905459676,-0.15719246735877504,-0.0653970779671311,-0.0021718593267968187,BDX,Health Care,2
31,1.7422559730156775,1.57256592732692,0.04452102055265539,1.0561121734227945,0.14743372564612214,0.22457325311747683,-0.050921983957803105,BIIB,Health Care,2
32,2.3310785283405666,-0.6755898606455717,-0.6199625793336528,-0.1403134066854324,0.010430389727280156,0.13413435995466935,0.06530087618965935,BSX,Health Care,2
33,1.5046145923729588,-0.5180363983074976,-0.39512594301138276,-0.16974991484094862,0.03861760995155528,0.020951955997206076,-0.017153208181951842,BMY,Health Care,2
34,0.7884411063752618,-0.48448120020479274,-0.5621937331103429,0.11707455730285544,0.03323870279898892,-0.04530966900602054,-0.008839627865213954,CAH,Health Care,0
35,1.1936224575180592,-0.3155370462740368,-0.020968249262465197,0.01736687587591743,0.027249000230106082,-0.012566075234328154,-0.010369721417126979,CELG,Health Care,0
36,2.302409112462648,-0.09178587081244573,-0.8813765721930056,-0.15086151820067825,-0.06024054873544231,0.1264932543803266,0.07164749625962627,CNC,Health Care,2
37,-0.16401241296668934,-0.42981472014345284,-0.048130135772984965,0.03672501574614092,-0.03691100163925817,0.11060676496677332,0.0172658200832953,CERN,Health Care,0
38,3.326333888635546,0.22283111667161132,-0.9641396061817222,0.004744375465260136,-0.0009013025991993543,-0.006952333900812812,0.10302309912536044,CI,Health Care,2
39,-0.028681529453002806,0.016185748946184842,-0.29516825862142826,-0.2925355531992065,-0.16515266800966938,0.07377256876228457,0.017176521836358368,ACN,Information Technology,0
40,0.22356486980058066,-0.30542856778495553,0.3943626043753942,0.05781866730875713,0.07288692960235303,0.09002381447814788,-0.04229751286637595,ATVI,Information Technology,0
41,0.822842654010796,0.8092599277264411,-0.06138381269498316,0.1682539605086783,0.05390488106258524,0.006923187424783857,0.008935980322336523,ADBE,Information Technology,0
42,13.69645861242158,-1.836853532108558,10.942830615808974,-0.19505016535768516,-0.09944958572148571,-0.0769910664053437,0.16080374957045862,AMD,Information Technology,2
43,-1.5223213217220046,-0.3094310846650329,0.5326984148873118,-0.073954247839305,0.009392868813024374,0.04618640545695379,0.0068695199176043685,AKAM,Information Technology,1
44,-1.185221418777218,0.6920988503492422,0.3362635099890266,0.03003557440674662,0.021162002801364717,0.018476166779773182,-0.018602148253890848,ADS,Information Technology,3
45,0.15338167082747178,6.522360067193892,0.2949458945444822,-0.062350583492049104,-0.06161507166057378,-0.017121152286491092,-0.024150904686179846,GOOGL,Information Technology,0
46,0.20424838936168196,6.282410105320189,0.2736847914672227,-0.11713607365140412,-0.2040704203018581,-0.04028172964249723,-0.06900890383681232,GOOG,Information Technology,0
47,0.6047396659571106,-0.347642071164194,-0.4646707765576127,-0.14905181885489566,-0.08525402990790057,0.12482984807059226,0.0215763603825902,APH,Information Technology,0
48,-1.9755140712079928,-0.16210307604509977,0.640233277823138,-0.05625553709928753,0.009662863425494925,0.0407974554769281,0.0010998077487979051,ADI,Information Technology,1
49,0.09318636744352662,0.25192316257717123,-0.19537022777907892,-0.047771701880716284,-0.03716381554035484,0.05771625011424665,0.03143814448773406,ANSS,Information Technology,0
50,2.8316775253514854,0.30122957066370115,-0.20827353086651024,-0.07815435338681588,-0.01019533420771952,0.01785837726147228,-0.01710614218958093,AAPL,Information Technology,2
51,-4.1149176118253585,-0.3476223168954291,0.6254886060987084,-0.20518125434094964,0.01959916210603986,0.05685983836202138,0.16403815471985198,AMAT,Information Technology,1
52,1.6691881001391724,0.14451603060717086,-0.16809495641204333,0.7965231662998496,-0.013290272836797429,0.22471994520584254,-0.020735814281120226,ADSK,Information Technology,2
53,2.0296909262242346,-0.13596082024970882,-0.8397099516040766,-0.7621688394802194,0.0071069839754833945,0.11883673241713825,0.035257323620108444,ADP,Information Technology,2
54,-0.5309533540254584,0.82061019230572,0.8390582702359163,-0.10173016103323838,0.3410565870887858,0.09325511188768777,-0.1130110842378683,AVGO,Information Technology,3
