,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
0,-1.4795962931971087,-0.19312824174019952,-0.038969920941290266,-0.06501042443103186,-0.173594312315421,-0.04876153360053458,-0.04035992922049752,-0.09294896654909633
1,0.01383249336901572,-0.20959860848160536,-0.08338934495634646,-0.05028909357869906,0.05494103912168444,-0.009325594302642284,-0.04697987449566517,-0.023552945341576478
2,0.26387446995179753,-0.38468269914866077,-0.4567703301076872,0.45009069115484185,0.1308715976641909,-0.06921091166305035,-0.051279261992326276,-0.01659296811659132
3,2.2706488981008284,-0.32608128727398356,-0.14149182245536582,-0.07406453315900671,-0.15725237492628705,-0.10565492272189413,0.09317178760685976,-0.08932378006586982
