,symbol,sector,RSI,ROC,ADOSC,ATR,EMA,start_date,end_date,Sharpe_ratio,average_returns,wtd_sentiment,label
0,MMM,Industrials,57.03175631885936,7.769026186579375,4455499.500248507,3.29268870967742,206.0085714285714,2018-07-01,2018-10-01,1.0197189803446305,0.001349712355308734,0.1124508152173913,1
1,AOS,Industrials,42.150837988826815,-9.527038481098495,-22454.279928510077,1.0835709677419354,58.719047619047615,2018-07-01,2018-10-01,-0.9068627069964188,-0.0014573852045615596,0.1124508152173913,0
2,AYI,Industrials,65.59290382819793,34.221311475409806,327828.90477079066,4.086414516129032,143.54523809523812,2018-07-01,2018-10-01,1.8043963457730359,0.004923982648676091,0.1124508152173913,1
3,ALK,Industrials,56.77009873060648,12.55312193527296,906219.1237223444,1.624396774193548,64.80761904761904,2018-07-01,2018-10-01,0.8360686679449013,0.0021634393700126,-0.2431616847826087,1
4,ALLE,Industrials,65.80361504640936,16.66881360298853,564257.5137025691,1.3925451612903237,84.35412698412695,2018-07-01,2018-10-01,2.1910076647580325,0.002529950516298839,0.1124508152173913,1
5,AAL,Industrials,53.842173350582144,7.742440041710119,-88121.6264223177,1.132132258064516,39.07952380952381,2018-07-01,2018-10-01,0.5387611287475553,0.0014582718358917945,0.1124508152173913,0
6,AME,Industrials,60.095211425371026,10.026421916284246,1176105.3704460915,1.0513709677419358,76.56650793650795,2018-07-01,2018-10-01,1.3385261299716271,0.0015896118981402144,0.1124508152173913,1
7,ARNC,Industrials,62.62873957822463,30.545670225385546,3036403.334783783,0.5354080645161291,20.756349206349203,2018-07-01,2018-10-01,1.4515510164109888,0.004589528487681354,0.1124508152173913,1
8,CHRW,Industrials,63.80781320161653,14.365802382620885,1367558.691661515,1.7002548387096774,93.82349206349205,2018-07-01,2018-10-01,1.6601798325388215,0.002266421995790413,0.1124508152173913,1
9,CAT,Industrials,57.428466617754964,11.88641866607969,3296603.0885237027,3.0817516129032265,141.44761904761904,2018-07-01,2018-10-01,1.015239180389029,0.0020047962454384977,-0.37399918478260863,1
10,CTAS,Industrials,54.51587458095051,4.8555526106546445,445762.70847182773,3.0050467741935503,206.68777777777768,2018-07-01,2018-10-01,0.5362982318068188,0.0008284178503002562,0.1124508152173913,0
11,CSX,Industrials,64.07013509629203,15.234982882041681,1363269.216457866,1.2258612903225805,71.46349206349205,2018-07-01,2018-10-01,1.5378660007004992,0.0023737904970539216,0.1124508152173913,1
12,CMI,Industrials,57.857630202410725,10.449905482041588,1711309.4936101919,2.781395161290322,140.78857142857143,2018-07-01,2018-10-01,1.1197371650962369,0.0017826388148765786,0.7618008152173913,1
13,DE,Industrials,54.2958868172023,6.496174553697952,327317.98170565674,3.3707903225806484,143.58761904761903,2018-07-01,2018-10-01,0.6171690520700484,0.0011880502438979244,0.1124508152173913,0
14,DAL,Industrials,61.407556965676356,15.845352564102555,4685038.6005192315,1.0898048387096777,55.06285714285716,2018-07-01,2018-10-01,1.4839048115807063,0.002536678526085692,-0.04381168478260873,1
15,DOV,Industrials,68.13008130081299,21.407021393307726,-263476.98027870106,1.4014741935483868,82.5226984126984,2018-07-01,2018-10-01,2.217993379944136,0.003239284262682644,0.1124508152173913,1
16,ETN,Industrials,63.600737667127724,15.748031496062984,2065347.328566268,1.2794709677419351,81.79253968253967,2018-07-01,2018-10-01,1.8245056651665301,0.0025123445200194204,0.1124508152173913,1
17,EMR,Industrials,58.93393393393397,10.282258064516123,3100108.2342426907,1.1387741935483855,73.76904761904761,2018-07-01,2018-10-01,1.180469713312274,0.0017256513837446536,0.1124508152173913,1
18,EFX,Industrials,56.152950310559,5.103437172985581,839446.965211504,1.8612467741935483,130.27523809523814,2018-07-01,2018-10-01,0.7476452826583273,0.0008800084723433303,0.8225508152173913,0
19,ABT,Health Care,69.9483537766301,20.262295081967217,5616004.837749172,0.8573709677419362,65.6568253968254,2018-07-01,2018-10-01,2.4631027935819256,0.0030518951857990127,0.1124508152173913,1
20,ABBV,Health Care,51.09163819991088,1.5787777897110944,4906234.421141637,2.009906451612903,94.83111111111113,2018-07-01,2018-10-01,0.273728713142304,0.000523504521083833,0.1124508152173913,0
21,AET,Health Care,64.57307757596331,9.24709177078844,-2219046.8245512024,1.9953838709677447,195.42682539682545,2018-07-01,2018-10-01,1.7592050360173639,0.0014689784916438091,-0.5543741847826087,1
22,A,Health Care,62.785452495066274,14.755165121197345,904665.022925701,1.0052419354838709,66.17634920634919,2018-07-01,2018-10-01,1.7153566617666332,0.0022407880134819825,0.1124508152173913,1
23,ALXN,Health Care,57.11239719768504,11.207999999999995,788863.6293334169,3.044230645161292,125.442380952381,2018-07-01,2018-10-01,0.8320742236192604,0.0018417066423235798,0.1124508152173913,1
24,ALGN,Health Care,58.30778263422272,14.970024685553085,483481.526073589,10.709383870967748,368.9501587301587,2018-07-01,2018-10-01,1.0652817375281958,0.0023737404402033664,0.1124508152173913,1
