,Sharpe Ratio,Portfolio Annualised Return,Portfolio Annualised_Volatility,Stock Portfolio,Stocks Weight Allocation,Portfolio Tag
0,1.4353291805116237,0.5,0.34,"['AMZN', 'AZO', 'BKNG', 'EQIX']",[[26.64 21.87  0.   51.5 ]],Good
