,Sharpe Ratio,Portfolio Annualised Return,Portfolio Annualised_Volatility,Stock Portfolio,Stocks Weight Allocation,Portfolio Tag
0,0.9801888420259175,0.46,0.46,"['AMZN', 'BKNG']",[[100.   0.]],Bad
