date,symbol,sector_name,sentiment,senti_label
2018-07-29T00:00:00.000-07:00,AAPL,Information Technology,0.7906,positive
2018-07-30T00:00:00.000-07:00,BA,Industrials,-0.7783,negative
2018-07-30T00:00:00.000-07:00,CAT,Industrials,-0.6486,negative
2018-07-30T00:00:00.000-07:00,KO,Consumer Staples,-0.6486,negative
2018-07-31T00:00:00.000-07:00,AAPL,Information Technology,0.891,positive
2018-08-01T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.7971,positive
2018-08-01T00:00:00.000-07:00,AAPL,Information Technology,0.7971,positive
2018-08-01T00:00:00.000-07:00,XOM,Energy,0.8096,positive
2018-08-02T00:00:00.000-07:00,AAPL,Information Technology,0.8268,positive
2018-08-02T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9524,positive
2018-08-03T00:00:00.000-07:00,BA,Industrials,0.0,neutral
2018-08-03T00:00:00.000-07:00,XOM,Energy,0.0772,positive
2018-08-03T00:00:00.000-07:00,AAPL,Information Technology,0.8442,positive
2018-08-03T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8957,positive
2018-08-05T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.0,neutral
2018-08-06T00:00:00.000-07:00,DAL,Industrials,-0.7579,negative
2018-08-06T00:00:00.000-07:00,AAPL,Information Technology,-0.9477,negative
2018-08-07T00:00:00.000-07:00,AAPL,Information Technology,-0.9287,negative
2018-08-08T00:00:00.000-07:00,AAPL,Information Technology,-0.8807,negative
2018-08-08T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.0,neutral
2018-08-09T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.7364,negative
2018-08-10T00:00:00.000-07:00,SCHW,Financials,-0.6705,negative
2018-08-11T00:00:00.000-07:00,ALK,Industrials,-0.9741,negative
2018-08-12T00:00:00.000-07:00,ALK,Industrials,0.0258,positive
2018-08-13T00:00:00.000-07:00,AAPL,Information Technology,0.5106,positive
2018-08-14T00:00:00.000-07:00,AAPL,Information Technology,-0.946,negative
2018-08-14T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.7015,positive
2018-08-17T00:00:00.000-07:00,AAPL,Information Technology,0.6369,positive
2018-08-17T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.6369,positive
2018-08-20T00:00:00.000-07:00,COP,Energy,-0.4215,negative
2018-08-21T00:00:00.000-07:00,AAPL,Information Technology,0.34,positive
2018-08-21T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.6808,positive
2018-08-21T00:00:00.000-07:00,KO,Consumer Staples,0.7184,positive
2018-08-22T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.2732,positive
2018-08-23T00:00:00.000-07:00,AAPL,Information Technology,-0.846,negative
2018-08-24T00:00:00.000-07:00,AMD,Information Technology,0.0,neutral
2018-08-25T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9169,positive
2018-08-30T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9712,positive
2018-08-31T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.7096,positive
2018-08-31T00:00:00.000-07:00,KO,Consumer Staples,-0.25,negative
2018-09-03T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.9029,negative
2018-09-04T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8591,positive
2018-09-05T00:00:00.000-07:00,AAPL,Information Technology,0.5106,positive
2018-09-05T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8625,positive
2018-09-06T00:00:00.000-07:00,AAPL,Information Technology,-0.5574,negative
2018-09-06T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.4878,negative
2018-09-07T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.7783,positive
2018-09-07T00:00:00.000-07:00,SCHW,Financials,0.6705,positive
2018-09-08T00:00:00.000-07:00,AAPL,Information Technology,-0.9451,negative
2018-09-09T00:00:00.000-07:00,AAPL,Information Technology,0.0,neutral
2018-09-11T00:00:00.000-07:00,AAPL,Information Technology,0.4215,positive
2018-09-12T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9186,positive
2018-09-12T00:00:00.000-07:00,AAPL,Information Technology,0.8979,positive
2018-09-13T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.4019,positive
2018-09-14T00:00:00.000-07:00,AAPL,Information Technology,0.9201,positive
2018-09-14T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9943,positive
2018-09-14T00:00:00.000-07:00,EFX,Industrials,0.9726,positive
2018-09-17T00:00:00.000-07:00,AAPL,Information Technology,-0.9199,negative
2018-09-17T00:00:00.000-07:00,KO,Consumer Staples,-0.6124,negative
2018-09-18T00:00:00.000-07:00,AAPL,Information Technology,0.9485,positive
2018-09-18T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9871,positive
2018-09-19T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9904,positive
2018-09-19T00:00:00.000-07:00,AAPL,Information Technology,0.0,neutral
2018-09-20T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.3089,negative
2018-09-20T00:00:00.000-07:00,DAL,Industrials,0.2732,positive
2018-09-21T00:00:00.000-07:00,AET,Health Care,-0.8891,negative
2018-09-23T00:00:00.000-07:00,AAPL,Information Technology,-0.7579,negative
2018-09-23T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9614,positive
2018-09-24T00:00:00.000-07:00,AAPL,Information Technology,0.0,neutral
2018-09-24T00:00:00.000-07:00,XOM,Energy,-0.6705,negative
2018-09-25T00:00:00.000-07:00,AAPL,Information Technology,0.3612,positive
2018-09-26T00:00:00.000-07:00,AAPL,Information Technology,-0.8074,negative
