,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,symbol,sector,label
0,0.3887941670055922,0.1692514847997761,0.43363590070851665,-0.44859719042922025,-0.48859486149032183,0.010987567824177485,0.044944986518747475,0.012498639278726551,MMM,Industrials,0
1,0.09663958149100306,-0.5735157881639137,0.06762591304930733,0.1263828321349636,-0.5844573652618538,0.22196891790963968,-0.09380957480417595,-0.0712871040603678,AOS,Industrials,0
2,1.330139264717175,0.10535202677518041,-0.04653346300637395,0.45886606373042754,-0.1917949696001551,-0.11860426956938927,0.030922144171348236,0.07694165907874265,AYI,Industrials,0
3,3.2491134618218447,-0.33731984335501686,-5.596386048441395,0.5550603614822698,-0.1355398005639508,-0.017486029583816242,0.11157802975236224,0.07388529142925736,ALK,Industrials,1
4,0.22343362189803967,-0.08677077929157007,0.009512764913729686,0.23449199003401755,-0.2983460209271575,0.11161923998314946,-0.09183772294261353,-0.08524128885653481,ALLE,Industrials,0
5,3.680938276400802,0.19487452464677238,0.07586449496274528,-3.5188456589994166,0.27433467409106166,-0.03565070000273962,-0.20551244344073302,-0.2747735311127665,AAL,Industrials,1
6,0.25443284928919746,-0.2654485286049386,0.020492226848173,0.19741332630874986,-0.09744550188972274,-0.13109234150088456,0.04986881246633492,0.02410103128509691,AME,Industrials,0
7,2.0868662492541397,-0.30386195291475704,-0.050348312111445005,0.9121857089826949,0.08021434328469616,0.0675160840737805,-0.026816643654702543,-0.09679747498294863,ARNC,Industrials,1
8,-0.43242898070486235,-0.522838464186484,0.07817895443944915,-0.008754054847839471,-0.5473390146601073,0.15117683782133537,0.0022546983291606266,0.029555901671844135,CHRW,Industrials,0
9,-0.12385919054600272,-0.29979208637012894,-1.852796487573914,0.09345423486153732,-0.32649577899076304,-0.0274361045145007,0.04885726915293264,0.0076417186377014616,CAT,Industrials,0
10,0.7739532332909991,0.888965129358593,-0.10640343467211955,0.5099378137424754,-0.14988991748442368,0.07354510317094337,-0.14043952860957087,-0.09754575165847189,CTAS,Industrials,0
11,-0.40572870394560306,-0.5237947811304738,0.07126900128474,-0.1002157586747191,-0.042681900146678636,-0.06262759252150034,0.013025128130018663,-0.03448583939707269,CSX,Industrials,0
12,-0.013015977995832153,0.05372634816080899,0.0013600080212490839,0.15775394190323214,-0.22045755766350733,-0.1024594071981076,0.07922320939328313,0.06610291160570363,CMI,Industrials,0
13,-0.40365649163796846,0.03706112865799036,0.02711676104418278,-0.21125218654120081,-0.09492021734608633,-0.009936596345716111,-0.06012670633948928,-0.0486123885547677,DE,Industrials,0
14,2.6757872739517437,0.2718510163757147,2.497328279692814,-0.46844257851700116,0.15066546931612426,-0.14117602075170044,-0.012234649914015985,0.018728893712906723,DAL,Industrials,1
15,0.22326632265468285,-0.17968135548832181,0.020231959208094577,0.08418290128421527,-0.12012098097631699,-0.049308952285447426,-0.008821922239088143,-0.04538165113925897,DOV,Industrials,0
16,-0.8962238278949961,-0.44462967804633524,0.07866108475205079,-0.25797496500203654,0.10399393181165881,-0.12403735745909608,-0.041868200694279066,-0.05051723320918056,ETN,Industrials,0
17,1.182439222124903,-0.23546392245272738,-0.011343414683463731,0.39978043459726487,-0.0706071195349453,-0.12411574956918711,0.04462820093276993,-0.0107301725060099,EMR,Industrials,0
18,-0.8933213659538872,-0.11366433055935206,0.576439524522607,-0.0004189053166977587,-0.11532147725190074,0.12323660113712466,-0.08062999634018612,-0.057269735311295096,EFX,Industrials,0
19,-1.6187603379975133,-0.6949817243120133,0.1060385700443845,-0.017989680078556693,0.03756865071479551,0.05855946991409437,0.011360039692464532,0.007571923924805751,ABT,Health Care,3
20,-0.9888120351768495,-0.553155210606874,0.06767352320128858,0.33701936562075135,-0.15100429339524668,0.059246253744297935,-0.0037155799630923885,0.009375309683117084,ABBV,Health Care,0
21,-0.6594554936946091,-0.5237149522579059,0.0783720879661629,-0.060105136152650264,-0.20690278354512393,0.08395911560765491,-0.005803316791786566,-0.02310908428653304,A,Health Care,0
22,-0.48214605946396805,-0.34800349372092665,0.061810477517708184,-0.04517770235103814,-0.3770661882346796,0.15599286281720284,-0.05903612890981221,-0.01242191542034136,ALXN,Health Care,0
23,0.7335190912780273,1.0097176190255486,-0.11914825009474247,0.4180862037396838,0.09993936852918099,-0.018568476631077874,-0.3669416615517666,-0.020559511542976732,ALGN,Health Care,0
24,-1.2585264500225468,-0.229617238578087,0.07834819024592508,-0.28994647865785367,-0.33949452893617393,0.17330448592052103,0.22612070360109682,-0.027325219260344327,AGN,Health Care,3
25,-2.990397996394726,-1.3684994866819864,-5.654457316122456,-0.883834640815112,0.08065348892913164,0.0679949287220925,-0.006716592887920549,0.013974472567353825,ABC,Health Care,3
26,-0.9489902328073618,0.2248616458952646,0.017954905605980325,-0.11618853275260313,-0.1509372367316753,0.044128171177926605,0.008424378263457448,-0.010061696633413972,AMGN,Health Care,0
27,-0.7118097572576899,0.8990040714310049,-0.06500845327907806,0.08804556101683358,0.1523211069549705,-0.11263748966401453,-0.3082297373162828,0.017156887747251603,ANTM,Health Care,0
28,-2.0013592643548654,-0.7618797253148875,0.12135040588913487,-0.07899594726082192,0.10107755650979292,0.08159288566022092,0.023256602429226936,0.020850756483328726,BAX,Health Care,3
29,-0.8873422021146355,0.3991431007133558,-0.0022614606452310924,-0.019043883494901243,-0.21734141459510709,0.05433989660598764,0.05722815748378392,0.0016439256069234217,BDX,Health Care,0
