,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,symbol,sector,label
0,0.5437092679816187,0.17424922732552722,-0.0474972221217439,-0.06596863640608047,0.043830293151278794,-0.05304156523246695,-0.04075193728375242,MMM,Industrials,0
1,-1.1597807226084158,-0.5250986714474756,0.07358850125199216,0.008256527727840971,-0.010200705297709015,-0.006808091841095027,0.021097104977246088,AOS,Industrials,1
2,-0.4331257433924903,0.10952690620301192,-0.09658598029019623,-0.18414653756731586,-0.030179190520007868,-0.1731053027336154,0.05470035256667834,AYI,Industrials,1
3,-0.7034522242970419,-0.4111556876646073,-0.12310834618829171,0.06392420154424379,-0.010208671562383574,-0.0034454936098340747,0.010318052602257329,ALK,Industrials,1
4,2.463192489999594,-0.19845013076384693,-0.9056600185134346,0.17525907957888992,-0.1278524598808101,0.03102699818061267,0.22395776802391848,ALLE,Industrials,0
5,-0.3901975552680822,-0.6487005126377037,-0.023575300758413232,-0.1630869687849442,0.018778575207216316,0.0015173489110132765,-0.003808383958964422,AAL,Industrials,1
6,1.1744201234742235,-0.3164176401012632,-0.5578542832961859,0.6763579869580635,-0.02163666648374768,-0.007891995651914889,0.058112599095246076,AME,Industrials,0
7,2.28820546021538,-0.7613196648517765,-0.14963820051619442,0.07515338199457548,-0.036301360299588636,0.049988403481961693,-0.006840899745244553,ARNC,Industrials,0
8,-2.4531191622568826,-0.2907837015408922,0.32893515470758866,0.04896483247362383,0.04419524990474845,-0.04977121924713549,-0.10572021893256982,CHRW,Industrials,1
9,2.1285807862149038,-0.05684318798867097,-0.04488391753371704,-0.04968510992290074,0.021516047031771478,-0.021322962759469682,-0.050733956914087656,CAT,Industrials,0
10,-0.8636384047349065,0.7390889710798743,0.054608136515882394,0.07278517422892836,0.030617824936107662,-0.045819670010083205,-0.05337671158610168,CTAS,Industrials,1
11,0.16376581753221883,-0.46149940575282655,0.2146625188778361,0.19614790513108724,0.01281468882248213,-0.010270273841044668,0.02865348683415726,CSX,Industrials,1
12,1.0392617616093438,0.23036285236548074,-0.3057871887677564,0.1529937329973845,0.03910953987200026,-0.055107054892763914,-0.12826713687081928,CMI,Industrials,0
13,-0.5533728730610584,0.2065667204200282,-0.033977540476536665,0.09282641765570401,-0.00891778516219202,-0.03679330307530767,-0.0019157119038520963,DE,Industrials,1
14,-0.8918468374692456,-0.5090405467634347,0.23505747581006925,0.06652882120817966,0.01493921629641799,-0.012071258496731728,0.030079907824935404,DAL,Industrials,1
15,2.1439611027436576,-0.25102954074841616,-0.7457521328281586,0.38134465171458,-0.05748518698476694,0.010965599411989813,0.1311155292013984,DOV,Industrials,0
16,1.733026004837633,-0.3587095293580327,-0.41109256921187187,0.28044732062361954,0.03508730289673594,0.007543435052409482,-0.0678740284728317,ETN,Industrials,0
17,1.8735565921969421,-0.4716265007246323,-0.4816279634545139,0.526595827773624,0.04249300281568765,0.00904499432139586,-0.09118327480238446,EMR,Industrials,0
18,-1.208427849716556,0.023275245122365833,0.18907598938074588,0.005235701128666479,-0.03375457731918936,-0.04251261635196719,0.022684058971207635,EFX,Industrials,1
