,symbol,sector,RSI,ROC,ADOSC,ATR,EMA,start_date,end_date,Sharpe_ratio,average_returns,wtd_sentiment,label
0,MMM,Industrials,33.64961030159268,-18.212701708030576,-5409203.37324054,3.208572580645164,184.10777777777787,2019-04-01,2019-07-01,-1.1855775396079895,-0.002854686520975375,0.09743983516483516,3
1,AOS,Industrials,40.77774777207668,-12.6504908316355,-734442.6554146005,1.069956451612903,49.03428571428571,2019-04-01,2019-07-01,-0.8273321666566893,-0.0019114084451141008,0.09743983516483516,3
2,AYI,Industrials,56.60150097285278,11.523532265890337,696654.8411326,3.417872580645158,137.51238095238097,2019-04-01,2019-07-01,0.7826701354176391,0.001939233440572727,0.09743983516483516,0
3,ALK,Industrials,57.625549641286746,11.49685973482204,893057.0791952554,1.36818870967742,60.829047619047614,2019-04-01,2019-07-01,1.1023760851841629,0.0019135285301167735,0.09743983516483516,0
4,ALLE,Industrials,66.14968440036067,19.332901554404145,999506.4122281731,1.7223838709677413,99.99412698412705,2019-04-01,2019-07-01,2.081329602806446,0.002911547473812696,0.09743983516483516,0
5,AAL,Industrials,50.41454081632652,0.8037094281298174,-405774.7169560809,0.9829193548387092,32.29730158730159,2019-04-01,2019-07-01,0.14872999531191444,0.00040029017724304015,0.09743983516483516,1
6,AME,Industrials,57.70617395223074,8.142857142857139,901004.7144667592,1.3219193548387105,85.68809523809523,2019-04-01,2019-07-01,1.009926044164304,0.0013232320303763448,0.09743983516483516,0
7,ARNC,Industrials,68.78048780487805,31.33265513733469,6025756.611786425,0.4754967741935486,22.004444444444452,2019-04-01,2019-07-01,2.447552468503289,0.004454953654264389,-0.5664601648351648,0
8,CHRW,Industrials,46.068086800716685,-4.4733861834654665,-579122.203640081,1.7354516129032258,84.10825396825396,2019-04-01,2019-07-01,-0.2905016011118545,-0.0005225592353723451,0.09743983516483516,3
9,CAT,Industrials,47.60753987433542,-2.8235294117647136,-1694704.502477461,2.6390532258064514,132.13746031746035,2019-04-01,2019-07-01,-0.15400960542174594,-0.00026542943625913507,0.2621023351648352,1
10,CTAS,Industrials,64.62123269074124,15.762513415943015,840609.9570566528,3.3782209677419344,221.2666666666668,2019-04-01,2019-07-01,1.9901026714123329,0.002370842841382689,0.09743983516483516,0
11,CSX,Industrials,50.75535512965054,0.8735332464146149,-2958062.508897973,1.3755032258064512,77.29539682539685,2019-04-01,2019-07-01,0.17102228591953986,0.00026282532556209763,0.09743983516483516,1
12,CMI,Industrials,54.327153971760644,5.5504219799174415,1837413.1420208032,3.117479032258064,163.7117460317461,2019-04-01,2019-07-01,0.6251261456565146,0.0010629772086436396,0.09743983516483516,0
13,DE,Industrials,51.556101556101574,2.346982891729988,2305161.1995338537,3.3976338709677427,155.62698412698413,2019-04-01,2019-07-01,0.26374243092987304,0.0006187454454966959,0.09743983516483516,1
14,DAL,Industrials,56.60595547846199,8.758144883096964,-262092.9545932561,1.1581258064516131,56.03777777777778,2019-04-01,2019-07-01,0.8646815951999166,0.0015276855415054887,0.4480348351648351,0
15,DOV,Industrials,54.08163265306123,4.418507711546481,1536167.2437641947,1.56301935483871,95.92873015873012,2019-04-01,2019-07-01,0.6040565585848001,0.0008302357467984821,0.09743983516483516,1
16,ETN,Industrials,51.14587924195681,1.2645914396887337,850472.6804110697,1.323051612903226,80.93682539682541,2019-04-01,2019-07-01,0.2710213544929723,0.0004091614159167456,0.09743983516483516,1
17,EMR,Industrials,45.98351001177856,-4.862398402965917,480807.6785426643,1.217253225806451,66.9906349206349,2019-04-01,2019-07-01,-0.3437320889087566,-0.0005822527281651799,0.09743983516483516,3
18,EFX,Industrials,61.00532063847663,13.152610441767075,1194851.3208444444,2.077533870967742,125.37269841269838,2019-04-01,2019-07-01,1.4471761038443465,0.0020793102591660766,0.7854148351648351,0
19,ABT,Health Care,55.326295585412645,5.5736881747426645,7663472.397307066,1.33055,78.71730158730158,2019-04-01,2019-07-01,0.6873611349480889,0.000992497151534402,0.09743983516483516,0
20,ABBV,Health Care,42.87482319660538,-9.977717256746722,-5875729.815260835,1.8655451612903229,78.59984126984125,2019-04-01,2019-07-01,-0.38214572256971396,-0.0011488943488133945,0.6446398351648351,3
21,A,Health Care,43.319759550126044,-8.447768513977437,-292345.86600431474,1.7191790322580651,74.08714285714284,2019-04-01,2019-07-01,-0.5062897561325899,-0.001211532725063957,0.09743983516483516,3
